profile,image,outcome,race_scores
4a06b468-ec0e-4331-99fe-e844b0b943e0,image_2.png,-1,"[9.7413599e-01 8.8534580e-06 1.0991646e-03 1.2273366e-06 1.4534445e-06
 8.1321574e-05 2.4671940e-02]"
4a06b468-ec0e-4331-99fe-e844b0b943e0,image_3.png,0,"[6.8917632e-01 1.3214836e-05 8.0010239e-03 1.8182500e-05 8.0383368e-05
 4.2631532e-04 3.0228448e-01]"
4a06b468-ec0e-4331-99fe-e844b0b943e0,image_4.png,0,"[9.9705821e-01 2.3849992e-07 1.2209697e-04 1.8875999e-05 1.0705077e-05
 3.4717971e-06 2.7864166e-03]"
4a06b468-ec0e-4331-99fe-e844b0b943e0,image_5.png,1,"[0.6198347  0.00113202 0.03244444 0.00077342 0.0010007  0.00288162
 0.34193313]"
8a340350-b9ae-48ff-a16c-d6818bb9d135,image_0.png,-1,"[2.0452403e-04 2.1629935e-04 2.3403454e-03 7.8386605e-01 2.1320787e-01
 1.6024352e-04 4.6607483e-06]"
8a340350-b9ae-48ff-a16c-d6818bb9d135,image_1.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
8a340350-b9ae-48ff-a16c-d6818bb9d135,image_2.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
8a340350-b9ae-48ff-a16c-d6818bb9d135,image_3.png,-1,"[1.2079295e-02 3.3243359e-03 6.2929980e-02 3.7068197e-01 5.4665744e-01
 3.9471574e-03 3.7978319e-04]"
8a340350-b9ae-48ff-a16c-d6818bb9d135,image_4.png,-1,"[0.52003974 0.00522332 0.02497501 0.27385363 0.10854048 0.00375547
 0.06361238]"
ee3a1d6d-3fdd-4420-8125-00bfadbcf217,image_0.png,0,"[0.6378995  0.0007524  0.27554384 0.02614343 0.01797881 0.03217412
 0.00950789]"
ee3a1d6d-3fdd-4420-8125-00bfadbcf217,image_1.png,-1,"[0.13455987 0.00241068 0.8413935  0.00184388 0.00399743 0.00539002
 0.01040472]"
ee3a1d6d-3fdd-4420-8125-00bfadbcf217,image_2.png,-1,"[0.73685896 0.00395007 0.23496188 0.003821   0.00328283 0.0047447
 0.01238062]"
ee3a1d6d-3fdd-4420-8125-00bfadbcf217,image_3.png,-1,"[0.45856363 0.00234629 0.4140372  0.03269987 0.02032946 0.00281381
 0.06920973]"
ee3a1d6d-3fdd-4420-8125-00bfadbcf217,image_4.png,-1,"[0.5194079  0.00195899 0.383681   0.00169855 0.0014915  0.01273207
 0.07902995]"
ee3a1d6d-3fdd-4420-8125-00bfadbcf217,image_5.png,-1,"[0.21147138 0.00253947 0.72994334 0.00537081 0.00277677 0.00764408
 0.04025418]"
ee3a1d6d-3fdd-4420-8125-00bfadbcf217,image_6.png,0,"[0.6378995  0.0007524  0.27554384 0.02614343 0.01797881 0.03217412
 0.00950789]"
b09f5b50-68cc-432b-b6ee-210fc94b52f1,image_0.png,0,"[9.9087793e-01 2.1915805e-06 2.7898387e-03 8.2806911e-04 1.4767149e-03
 8.9718262e-05 3.9356286e-03]"
b09f5b50-68cc-432b-b6ee-210fc94b52f1,image_1.png,0,"[9.9808800e-01 1.6493456e-07 1.4009708e-04 9.6676761e-04 2.6669024e-04
 9.8091405e-06 5.2855967e-04]"
b09f5b50-68cc-432b-b6ee-210fc94b52f1,image_2.png,0,"[9.9135816e-01 1.2023825e-06 1.1995900e-03 5.5985397e-06 2.3793078e-05
 9.2063055e-05 7.3196283e-03]"
b09f5b50-68cc-432b-b6ee-210fc94b52f1,image_3.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
b09f5b50-68cc-432b-b6ee-210fc94b52f1,image_4.png,0,"[8.7754256e-01 2.5260064e-04 6.6692993e-02 2.8359534e-02 2.2345414e-02
 1.4129911e-03 3.3939432e-03]"
b09f5b50-68cc-432b-b6ee-210fc94b52f1,image_5.png,0,"[9.9087793e-01 2.1915805e-06 2.7898387e-03 8.2806911e-04 1.4767149e-03
 8.9718262e-05 3.9356286e-03]"
b89d1bdf-196f-4d4d-8978-d9fd37c09891,image_0.png,1,"[9.1664976e-01 3.4470857e-05 1.3020499e-02 4.7745202e-03 8.5270643e-04
 1.5015951e-04 6.4517878e-02]"
b89d1bdf-196f-4d4d-8978-d9fd37c09891,image_1.png,1,"[9.8227030e-01 3.5206751e-06 4.3417877e-03 1.9126033e-05 1.7492748e-05
 5.8749112e-05 1.3289036e-02]"
b89d1bdf-196f-4d4d-8978-d9fd37c09891,image_2.png,0,"[8.3437270e-01 2.0613248e-05 7.4358471e-03 2.4881904e-04 5.6600762e-05
 4.1208757e-04 1.5745330e-01]"
b89d1bdf-196f-4d4d-8978-d9fd37c09891,image_3.png,1,"[9.1664976e-01 3.4470857e-05 1.3020499e-02 4.7745202e-03 8.5270643e-04
 1.5015951e-04 6.4517878e-02]"
693a122f-7a43-4a6d-b207-9cc458494b64,image_0.png,1,"[9.8245579e-01 3.5789271e-05 2.0055322e-03 2.8896164e-03 1.3193991e-03
 1.2959278e-04 1.1164264e-02]"
693a122f-7a43-4a6d-b207-9cc458494b64,image_1.png,1,"[9.9280006e-01 3.2870773e-06 6.1067764e-04 1.8906968e-06 3.9245779e-06
 9.0577623e-06 6.5711648e-03]"
693a122f-7a43-4a6d-b207-9cc458494b64,image_2.png,-1,"[9.9961030e-01 4.9283644e-06 2.0944164e-04 1.2729596e-06 4.9755931e-06
 8.2499746e-06 1.6096605e-04]"
693a122f-7a43-4a6d-b207-9cc458494b64,image_3.png,0,"[9.4690263e-01 2.4523484e-04 2.5402009e-02 1.4585356e-02 5.8237994e-03
 6.7328010e-04 6.3676708e-03]"
693a122f-7a43-4a6d-b207-9cc458494b64,image_4.png,1,"[9.9788547e-01 3.0780342e-07 4.6252311e-04 9.4393891e-07 2.8893292e-06
 2.1320309e-06 1.6456456e-03]"
693a122f-7a43-4a6d-b207-9cc458494b64,image_5.png,1,"[9.8245579e-01 3.5789271e-05 2.0055322e-03 2.8896164e-03 1.3193991e-03
 1.2959278e-04 1.1164264e-02]"
bde02db7-b1d7-4bed-89d1-8480487f6d0a,image_0.png,1,"[9.8768204e-01 2.3609969e-06 3.6224083e-03 1.3585936e-03 7.8197051e-04
 3.6459136e-05 6.5161786e-03]"
bde02db7-b1d7-4bed-89d1-8480487f6d0a,image_1.png,0,"[0.42873552 0.0008596  0.02578831 0.22120555 0.32085878 0.00097494
 0.00157728]"
bde02db7-b1d7-4bed-89d1-8480487f6d0a,image_2.png,-1,"[9.9793428e-01 8.1932450e-07 2.1129055e-04 1.2002211e-05 2.4053303e-05
 2.4787134e-06 1.8150512e-03]"
bde02db7-b1d7-4bed-89d1-8480487f6d0a,image_3.png,1,"[9.8768204e-01 2.3609969e-06 3.6224083e-03 1.3585936e-03 7.8197051e-04
 3.6459136e-05 6.5161786e-03]"
78698150-e3a7-47a3-b818-e641c5c5eded,image_0.png,-1,"[1.9824477e-04 1.2083481e-07 4.7576139e-04 6.8808371e-01 3.1113786e-01
 9.6750016e-05 7.6247993e-06]"
78698150-e3a7-47a3-b818-e641c5c5eded,image_1.png,-1,"[3.1009436e-04 1.2311119e-06 7.2829146e-04 8.8066596e-01 1.1761304e-01
 6.1569171e-04 6.5641114e-05]"
78698150-e3a7-47a3-b818-e641c5c5eded,image_2.png,-1,"[1.4008914e-01 1.0797675e-05 5.3215390e-03 7.9511720e-01 2.7848762e-02
 2.8990353e-05 3.1583611e-02]"
78698150-e3a7-47a3-b818-e641c5c5eded,image_3.png,-1,"[9.1376802e-05 2.4341625e-07 3.1129865e-04 8.6842185e-01 1.3096258e-01
 1.9506358e-04 1.7641642e-05]"
78698150-e3a7-47a3-b818-e641c5c5eded,image_4.png,-1,"[1.0558249e-03 1.2942101e-06 7.6020107e-04 6.6847652e-01 3.2933158e-01
 1.9763182e-04 1.7694694e-04]"
7c9bc8ca-9207-4726-a1f4-94c0cea37c96,image_0.png,1,"[0.42303526 0.0030233  0.44129074 0.0505851  0.05265144 0.00464768
 0.02476649]"
7c9bc8ca-9207-4726-a1f4-94c0cea37c96,image_1.png,0,"[0.07977196 0.00611812 0.7532979  0.00206094 0.00402697 0.03318033
 0.12154392]"
7c9bc8ca-9207-4726-a1f4-94c0cea37c96,image_2.png,-1,"[2.59815872e-01 3.48998437e-04 1.05973154e-01 1.55539960e-01
 1.68964211e-02 4.68618702e-03 4.56739455e-01]"
7c9bc8ca-9207-4726-a1f4-94c0cea37c96,image_3.png,-1,"[6.7283100e-01 1.0223875e-04 2.9006064e-01 1.3855680e-02 5.9772683e-03
 1.2233836e-03 1.5949802e-02]"
7c9bc8ca-9207-4726-a1f4-94c0cea37c96,image_4.png,1,"[0.42303526 0.0030233  0.44129074 0.0505851  0.05265144 0.00464768
 0.02476649]"
fb2fa1ec-23a9-419a-8dad-155a93793d94,image_0.png,-1,"[0.44724396 0.00835726 0.14783283 0.07672383 0.01095899 0.00169233
 0.30719084]"
fb2fa1ec-23a9-419a-8dad-155a93793d94,image_1.png,-1,"[0.00795473 0.00122614 0.13341242 0.4263617  0.42488697 0.00408549
 0.00207252]"
fb2fa1ec-23a9-419a-8dad-155a93793d94,image_2.png,-1,"[3.5362814e-03 1.8743486e-07 1.2145732e-04 9.6708596e-01 2.9209314e-02
 8.4592557e-06 3.8386239e-05]"
fb2fa1ec-23a9-419a-8dad-155a93793d94,image_3.png,-1,"[0.44724396 0.00835726 0.14783283 0.07672383 0.01095899 0.00169233
 0.30719084]"
d6986917-d71e-46d7-8f52-8e59fadb8bba,image_0.png,1,"[0.60409576 0.00246862 0.20484132 0.00117915 0.00632458 0.00604046
 0.17505012]"
d6986917-d71e-46d7-8f52-8e59fadb8bba,image_1.png,1,"[8.4974247e-01 3.4231239e-03 8.8208422e-02 5.1778584e-04 5.7869992e-04
 1.8547245e-03 5.5674795e-02]"
d6986917-d71e-46d7-8f52-8e59fadb8bba,image_2.png,1,"[0.27739474 0.00279612 0.24557538 0.00529216 0.01685001 0.01577564
 0.43631598]"
d6986917-d71e-46d7-8f52-8e59fadb8bba,image_3.png,1,"[8.6280030e-01 1.4747158e-03 1.0593295e-01 7.7210068e-05 2.0512052e-04
 2.1713497e-03 2.7338393e-02]"
d6986917-d71e-46d7-8f52-8e59fadb8bba,image_4.png,1,"[4.4669622e-01 5.9588544e-02 4.4666150e-01 5.1901367e-05 8.2340772e-04
 1.2742399e-02 3.3435956e-02]"
9b6f9675-f348-40ed-8484-f7ba2e020457,image_0.png,-1,"[7.3870569e-07 9.9969769e-01 5.7617530e-05 8.4744815e-06 1.4222696e-04
 9.2810536e-05 4.4338955e-07]"
9b6f9675-f348-40ed-8484-f7ba2e020457,image_1.png,-1,"[4.72638130e-05 9.98718262e-01 8.77244223e-04 1.85529098e-05
 1.04910134e-04 2.20753485e-04 1.30133112e-05]"
9b6f9675-f348-40ed-8484-f7ba2e020457,image_2.png,-1,"[1.9964641e-06 9.9882782e-01 3.5627175e-04 3.6239155e-05 3.4343678e-04
 4.3154639e-04 2.6511862e-06]"
9b6f9675-f348-40ed-8484-f7ba2e020457,image_3.png,-1,"[4.7500893e-07 9.9981403e-01 3.3400214e-05 8.1758327e-07 8.1058743e-06
 1.4262214e-04 4.7853814e-07]"
9b6f9675-f348-40ed-8484-f7ba2e020457,image_4.png,-1,"[6.3955784e-03 8.1469029e-01 1.4876820e-01 5.8321271e-04 1.1512478e-02
 1.4641556e-02 3.4087049e-03]"
9b6f9675-f348-40ed-8484-f7ba2e020457,image_5.png,-1,"[1.8895186e-03 9.3909246e-01 3.2031305e-02 2.8295344e-04 1.3681216e-03
 2.4164453e-02 1.1712549e-03]"
a176ea59-5812-4899-bc27-e6afd360cb66,image_0.png,-1,"[0.1103892  0.00328809 0.3731753  0.03004007 0.01029781 0.08623166
 0.3865779 ]"
a176ea59-5812-4899-bc27-e6afd360cb66,image_1.png,0,"[0.33673096 0.00097943 0.54100245 0.00335807 0.00422915 0.02579706
 0.08790286]"
a176ea59-5812-4899-bc27-e6afd360cb66,image_2.png,0,"[0.18456678 0.00055001 0.34128052 0.2936285  0.15744984 0.00388782
 0.01863648]"
a176ea59-5812-4899-bc27-e6afd360cb66,image_3.png,0,"[5.5732433e-02 3.2166127e-04 6.3821650e-01 2.5869986e-02 4.8847526e-02
 2.0437418e-01 2.6637757e-02]"
a176ea59-5812-4899-bc27-e6afd360cb66,image_4.png,1,"[0.1308271  0.0015343  0.5887683  0.00676857 0.00549271 0.03215267
 0.2344564 ]"
c0a830ff-e2c6-4af1-aa6e-1d1b8511efef,image_0.png,-1,"[3.8621863e-03 1.3674388e-05 3.2442130e-02 8.1736118e-01 1.2810373e-01
 1.7600723e-02 6.1632687e-04]"
c0a830ff-e2c6-4af1-aa6e-1d1b8511efef,image_1.png,-1,"[0.00652142 0.00339905 0.08589776 0.05101382 0.47891828 0.36742985
 0.00681976]"
c0a830ff-e2c6-4af1-aa6e-1d1b8511efef,image_2.png,-1,"[3.8621863e-03 1.3674388e-05 3.2442130e-02 8.1736118e-01 1.2810373e-01
 1.7600723e-02 6.1632687e-04]"
6d42b138-d9ab-4e68-999b-e2792570927f,image_0.png,-1,"[1.9293359e-01 7.0455520e-05 3.1969497e-01 3.2978010e-01 7.9714514e-02
 4.0315227e-03 7.3774830e-02]"
6d42b138-d9ab-4e68-999b-e2792570927f,image_1.png,-1,"[1.0895298e-02 2.5083893e-06 2.4310715e-02 7.7699703e-01 1.8552127e-01
 1.4868727e-03 7.8626431e-04]"
6d42b138-d9ab-4e68-999b-e2792570927f,image_2.png,-1,"[3.1010140e-02 1.2235095e-04 1.4082988e-01 3.2474828e-01 4.5529506e-01
 3.9615415e-02 8.3789062e-03]"
6d42b138-d9ab-4e68-999b-e2792570927f,image_3.png,-1,"[1.7266760e-03 8.1706849e-06 3.5119303e-02 7.0265442e-01 2.5492474e-01
 4.7171409e-03 8.4952341e-04]"
6d42b138-d9ab-4e68-999b-e2792570927f,image_4.png,-1,"[1.14224125e-02 2.19533522e-05 5.50887398e-02 8.45508635e-01
 8.16838220e-02 1.88661541e-03 4.38782852e-03]"
6d42b138-d9ab-4e68-999b-e2792570927f,image_5.png,-1,"[2.4764673e-03 9.2232079e-07 5.1665190e-03 8.9240062e-01 9.5723197e-02
 1.3469044e-03 2.8853696e-03]"
9c5077fb-9d03-40eb-971f-b0a9238b5d67,image_0.png,-1,"[0.28863987 0.01478198 0.24829943 0.03630175 0.03069042 0.01311933
 0.36816722]"
9c5077fb-9d03-40eb-971f-b0a9238b5d67,image_1.png,-1,"[0.01871147 0.0280214  0.02988563 0.5665572  0.3379542  0.01274801
 0.00612213]"
9c5077fb-9d03-40eb-971f-b0a9238b5d67,image_2.png,-1,"[0.01696693 0.6378062  0.20180127 0.01313947 0.03245557 0.02170454
 0.07612599]"
9c5077fb-9d03-40eb-971f-b0a9238b5d67,image_3.png,-1,"[0.00602293 0.06091614 0.1109404  0.42825213 0.35827142 0.02706868
 0.0085283 ]"
9c5077fb-9d03-40eb-971f-b0a9238b5d67,image_4.png,-1,"[0.28863987 0.01478198 0.24829943 0.03630175 0.03069042 0.01311933
 0.36816722]"
bd42ca68-6641-45a9-ae75-e20533c0ea26,image_0.png,-1,"[2.6660375e-04 1.2890687e-06 3.9981696e-04 9.8086649e-01 1.7860081e-02
 4.6329376e-05 5.5944658e-04]"
bd42ca68-6641-45a9-ae75-e20533c0ea26,image_1.png,-1,"[1.3996966e-03 2.5007994e-06 1.6232738e-03 9.7510701e-01 2.1391921e-02
 2.4039950e-04 2.3520176e-04]"
bd42ca68-6641-45a9-ae75-e20533c0ea26,image_2.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
bd42ca68-6641-45a9-ae75-e20533c0ea26,image_3.png,-1,"[2.6660375e-04 1.2890687e-06 3.9981696e-04 9.8086649e-01 1.7860081e-02
 4.6329376e-05 5.5944658e-04]"
dcc87eb9-d28d-42ba-a3ad-9da2659900e9,image_0.png,-1,"[0.11468858 0.01445151 0.59411436 0.02491442 0.03359548 0.01084897
 0.2073866 ]"
dcc87eb9-d28d-42ba-a3ad-9da2659900e9,image_1.png,-1,"[0.01393159 0.00683187 0.47428194 0.00888999 0.11831055 0.35709685
 0.02065728]"
dcc87eb9-d28d-42ba-a3ad-9da2659900e9,image_2.png,-1,"[1.6995404e-02 3.3178183e-03 6.9712573e-01 1.4534351e-04 1.1758721e-03
 2.7352488e-01 7.7149337e-03]"
dcc87eb9-d28d-42ba-a3ad-9da2659900e9,image_3.png,-1,"[0.13271078 0.00176305 0.6247924  0.00098141 0.00484332 0.03293722
 0.20197177]"
dcc87eb9-d28d-42ba-a3ad-9da2659900e9,image_4.png,-1,"[0.11468858 0.01445151 0.59411436 0.02491442 0.03359548 0.01084897
 0.2073866 ]"
43ed5096-af5b-42ec-ab64-249cd9d94873,image_0.png,1,"[0.6099669  0.00193588 0.30015978 0.00609501 0.00287055 0.01188453
 0.06708743]"
43ed5096-af5b-42ec-ab64-249cd9d94873,image_1.png,0,"[0.3675101  0.0835369  0.505598   0.00112419 0.00706384 0.00898851
 0.02617844]"
43ed5096-af5b-42ec-ab64-249cd9d94873,image_2.png,-1,"[0.1423386  0.01287486 0.41189608 0.25508088 0.10640806 0.03914128
 0.03226025]"
43ed5096-af5b-42ec-ab64-249cd9d94873,image_3.png,0,"[2.2507304e-01 2.9397511e-04 7.0746437e-02 3.9939709e-02 8.9062210e-03
 1.1386191e-03 6.5390199e-01]"
43ed5096-af5b-42ec-ab64-249cd9d94873,image_4.png,-1,"[0.14864817 0.00134146 0.04347407 0.04486321 0.07803143 0.01064984
 0.6729919 ]"
43ed5096-af5b-42ec-ab64-249cd9d94873,image_5.png,0,"[3.4160327e-02 8.0550397e-03 7.8327906e-01 2.5029492e-04 6.0531689e-04
 1.5381162e-01 1.9838430e-02]"
17c20fae-d151-4941-9540-c25bbc50b4d3,image_0.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
17c20fae-d151-4941-9540-c25bbc50b4d3,image_1.png,-1,"[4.8923332e-05 9.9802554e-01 1.6545646e-03 2.7135388e-06 1.0116489e-04
 1.6369227e-04 3.4166887e-06]"
17c20fae-d151-4941-9540-c25bbc50b4d3,image_2.png,-1,"[1.7551803e-06 9.9971122e-01 2.2981188e-04 4.9883778e-07 9.5956430e-06
 4.6240715e-05 8.6438143e-07]"
17c20fae-d151-4941-9540-c25bbc50b4d3,image_3.png,-1,"[4.7145590e-05 9.0231848e-01 6.2994626e-03 2.6767568e-05 5.7689846e-04
 8.9718297e-02 1.0129439e-03]"
17c20fae-d151-4941-9540-c25bbc50b4d3,image_4.png,-1,"[2.2035302e-04 9.6441424e-01 3.2411337e-02 5.8238689e-05 2.2253841e-03
 6.5812177e-04 1.2373955e-05]"
17c20fae-d151-4941-9540-c25bbc50b4d3,image_5.png,-1,"[0.2998325  0.2795269  0.04188446 0.17290951 0.01969917 0.00817889
 0.17796858]"
17c20fae-d151-4941-9540-c25bbc50b4d3,image_6.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
3fb27303-b252-4db3-b188-e4c1d8d1232b,image_0.png,0,"[0.35669154 0.00072236 0.46642858 0.09362428 0.0450994  0.01643289
 0.02100089]"
3fb27303-b252-4db3-b188-e4c1d8d1232b,image_1.png,-1,"[3.1518757e-02 2.6982097e-04 5.5174297e-01 4.5192316e-02 9.4232373e-02
 2.5745997e-01 1.9583840e-02]"
3fb27303-b252-4db3-b188-e4c1d8d1232b,image_2.png,-1,"[1.4573969e-01 5.0502131e-05 2.7030641e-01 1.1300082e-02 1.0577586e-02
 2.1824684e-02 5.4020107e-01]"
3fb27303-b252-4db3-b188-e4c1d8d1232b,image_3.png,-1,"[0.00488022 0.01729954 0.43336174 0.07093271 0.41502175 0.05788012
 0.00062388]"
3fb27303-b252-4db3-b188-e4c1d8d1232b,image_4.png,0,"[0.35669154 0.00072236 0.46642858 0.09362428 0.0450994  0.01643289
 0.02100089]"
606f48d1-410e-401c-993d-46bea4bb28be,image_0.png,1,"[9.90448415e-01 4.89277591e-04 6.60790736e-03 1.20850695e-04
 4.24682221e-04 9.78434924e-04 9.30408249e-04]"
606f48d1-410e-401c-993d-46bea4bb28be,image_1.png,1,"[9.8809344e-01 1.5019775e-05 6.7429547e-03 3.0898449e-05 6.6152563e-05
 9.2638311e-06 5.0422275e-03]"
606f48d1-410e-401c-993d-46bea4bb28be,image_2.png,1,"[9.9297696e-01 3.5130313e-07 5.2117035e-03 1.2781570e-04 1.5188620e-04
 7.1902861e-05 1.4594331e-03]"
606f48d1-410e-401c-993d-46bea4bb28be,image_3.png,1,"[9.9999821e-01 1.0508016e-09 6.4635356e-07 1.0996449e-07 9.1805241e-08
 2.2032603e-08 9.3867413e-07]"
606f48d1-410e-401c-993d-46bea4bb28be,image_4.png,1,"[9.8612505e-01 3.0211500e-06 1.0963013e-02 1.7329569e-04 3.4279074e-04
 2.4164082e-04 2.1511279e-03]"
606f48d1-410e-401c-993d-46bea4bb28be,image_5.png,1,"[9.4359094e-01 1.2132937e-05 4.7541101e-02 1.2156866e-04 4.0294186e-04
 4.5782697e-05 8.2856109e-03]"
606f48d1-410e-401c-993d-46bea4bb28be,image_6.png,1,"[9.90448415e-01 4.89277591e-04 6.60790736e-03 1.20850695e-04
 4.24682221e-04 9.78434924e-04 9.30408249e-04]"
971a9da5-65b9-400c-8090-53916c24c88f,image_0.png,1,"[0.02035336 0.00762143 0.91345024 0.00728019 0.03804993 0.00873038
 0.00451451]"
971a9da5-65b9-400c-8090-53916c24c88f,image_1.png,1,"[0.5400269  0.03431622 0.33124965 0.01572554 0.0470418  0.01020696
 0.0214329 ]"
971a9da5-65b9-400c-8090-53916c24c88f,image_2.png,1,"[0.19561405 0.04899599 0.6324799  0.01077187 0.04936968 0.00362069
 0.05914774]"
971a9da5-65b9-400c-8090-53916c24c88f,image_3.png,1,"[0.34411716 0.00090315 0.14671041 0.02099503 0.00902641 0.00636534
 0.47188246]"
971a9da5-65b9-400c-8090-53916c24c88f,image_4.png,1,"[0.22211996 0.00223175 0.21876724 0.03111492 0.02074703 0.08396383
 0.42105526]"
971a9da5-65b9-400c-8090-53916c24c88f,image_5.png,1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
70e2762b-18d4-4bf1-b431-df238e11fc8c,image_0.png,0,"[1.3163101e-04 7.0694703e-05 1.8558966e-03 5.1747352e-01 4.7998688e-01
 4.6874775e-04 1.2577928e-05]"
70e2762b-18d4-4bf1-b431-df238e11fc8c,image_1.png,1,"[0.00132419 0.00143306 0.01159452 0.55850655 0.42444757 0.00177975
 0.00091446]"
70e2762b-18d4-4bf1-b431-df238e11fc8c,image_2.png,1,"[4.6062612e-04 2.5605317e-05 1.5567451e-03 9.0223134e-01 9.5450461e-02
 2.1537783e-04 5.9834038e-05]"
70e2762b-18d4-4bf1-b431-df238e11fc8c,image_3.png,-1,"[1.5656793e-03 6.1464052e-05 7.9092775e-03 5.9529531e-01 3.9454326e-01
 3.5022991e-04 2.7472535e-04]"
70e2762b-18d4-4bf1-b431-df238e11fc8c,image_4.png,-1,"[8.10171710e-04 1.14369446e-04 3.39445495e-03 7.90454626e-01
 2.03561530e-01 1.47377700e-03 1.91065265e-04]"
70e2762b-18d4-4bf1-b431-df238e11fc8c,image_5.png,-1,"[0.5610829  0.00098898 0.03359934 0.28180444 0.0633787  0.03620809
 0.02293754]"
70e2762b-18d4-4bf1-b431-df238e11fc8c,image_6.png,0,"[1.3163101e-04 7.0694703e-05 1.8558966e-03 5.1747352e-01 4.7998688e-01
 4.6874775e-04 1.2577928e-05]"
5e44f995-8f03-4ffc-99c7-5bddcf85708f,image_0.png,-1,"[0.009039   0.27046153 0.15358356 0.27949902 0.2108245  0.0691867
 0.00740558]"
5e44f995-8f03-4ffc-99c7-5bddcf85708f,image_1.png,-1,"[2.4295757e-04 7.9667628e-01 2.4196414e-02 1.9625212e-04 8.8235009e-03
 1.6982873e-01 3.5886107e-05]"
5e44f995-8f03-4ffc-99c7-5bddcf85708f,image_2.png,-1,"[7.8518671e-04 6.5377748e-01 9.1080762e-02 2.8195342e-03 4.7479503e-02
 2.0381580e-01 2.4174103e-04]"
5e44f995-8f03-4ffc-99c7-5bddcf85708f,image_3.png,-1,"[2.9716603e-04 2.3885944e-01 7.9943895e-02 6.2012384e-03 5.2578247e-01
 1.4888060e-01 3.5247831e-05]"
5e44f995-8f03-4ffc-99c7-5bddcf85708f,image_4.png,-1,"[6.1911065e-05 8.1114650e-01 1.1669192e-02 2.7948983e-05 9.5012586e-04
 1.7613560e-01 8.7951958e-06]"
5e44f995-8f03-4ffc-99c7-5bddcf85708f,image_5.png,-1,"[8.2304850e-06 9.9283922e-01 9.9973625e-04 2.1775188e-05 5.9759832e-04
 5.5327583e-03 6.7592322e-07]"
5e44f995-8f03-4ffc-99c7-5bddcf85708f,image_6.png,-1,"[0.009039   0.27046153 0.15358356 0.27949902 0.2108245  0.0691867
 0.00740558]"
20526712-48d6-4409-ac9c-efd22d4da85f,image_0.png,1,"[9.1890132e-01 4.8107991e-04 2.1282330e-02 3.1546626e-02 2.0787980e-02
 2.0647336e-04 6.7941952e-03]"
20526712-48d6-4409-ac9c-efd22d4da85f,image_1.png,1,"[7.2037989e-01 1.5056799e-03 1.5739998e-02 1.9680870e-01 4.4103775e-02
 5.3098256e-04 2.0930935e-02]"
20526712-48d6-4409-ac9c-efd22d4da85f,image_2.png,1,"[9.98600543e-01 1.00554396e-04 6.11147261e-04 2.19488516e-06
 5.48537901e-06 3.05490357e-06 6.77042233e-04]"
20526712-48d6-4409-ac9c-efd22d4da85f,image_3.png,1,"[7.9838377e-01 6.7330635e-04 1.2501691e-01 3.7881371e-02 2.2510799e-02
 1.6543696e-03 1.3879426e-02]"
20526712-48d6-4409-ac9c-efd22d4da85f,image_4.png,1,"[8.71161699e-01 2.42968512e-04 7.49769155e-03 3.47450259e-04
 2.24146061e-04 1.16485346e-04 1.20409563e-01]"
20526712-48d6-4409-ac9c-efd22d4da85f,image_5.png,1,"[9.0670550e-01 2.4788396e-05 8.1399512e-03 1.3862508e-04 6.5557897e-04
 1.1917525e-04 8.4216438e-02]"
20526712-48d6-4409-ac9c-efd22d4da85f,image_6.png,1,"[9.1890132e-01 4.8107991e-04 2.1282330e-02 3.1546626e-02 2.0787980e-02
 2.0647336e-04 6.7941952e-03]"
6940a3df-de08-4993-b31c-58cab7509e27,image_0.png,-1,"[0.22098403 0.03931498 0.28846028 0.21833766 0.11283684 0.06324672
 0.05681946]"
6940a3df-de08-4993-b31c-58cab7509e27,image_1.png,-1,"[2.0600707e-04 7.8219076e-04 9.7324532e-03 4.7898701e-01 5.0552458e-01
 4.7389143e-03 2.8876473e-05]"
6940a3df-de08-4993-b31c-58cab7509e27,image_2.png,-1,"[0.01637859 0.05478137 0.44636855 0.18630396 0.25776154 0.02183318
 0.01657287]"
6940a3df-de08-4993-b31c-58cab7509e27,image_3.png,-1,"[9.9995291e-01 3.0660040e-08 1.2264089e-06 3.7405648e-08 6.0607789e-08
 1.5018679e-07 4.5672168e-05]"
6940a3df-de08-4993-b31c-58cab7509e27,image_4.png,-1,"[0.4109504  0.00218422 0.06605884 0.16704181 0.267018   0.00548859
 0.08125814]"
6940a3df-de08-4993-b31c-58cab7509e27,image_5.png,-1,"[5.8199314e-04 7.7542383e-04 3.8932699e-03 7.5780112e-01 2.3663050e-01
 2.6221815e-04 5.5513810e-05]"
